yearID	franchID	WinPercent	PostSeason
1901	NYY	0.511278195488722	NA
1901	BOS	0.580882352941177	NA
1901	LAD	0.580882352941177	NA
1901	ATL	0.5	NA
1901	CHW	0.610294117647059	League Champion
1901	CHC	0.381294964028777	NA
1901	CIN	0.37410071942446	NA
1901	CLE	0.397058823529412	NA
1901	DET	0.548148148148148	NA
1901	BAL	0.35036496350365	NA
1901	SFG	0.37956204379562	NA
1901	OAK	0.544117647058823	NA
1901	PHI	0.592857142857143	NA
1901	PIT	0.647482014388489	League Champion
1901	STL	0.542857142857143	NA
1901	MIN	0.458646616541353	NA
1902	NYY	0.36231884057971	NA
1902	BOS	0.562043795620438	NA
1902	LAD	0.543478260869565	NA
1902	ATL	0.532846715328467	NA
1902	CHW	0.552238805970149	NA
1902	CHC	0.496350364963504	NA
1902	CIN	0.5	NA
1902	CLE	0.507352941176471	NA
1902	DET	0.385185185185185	NA
1902	SFG	0.352941176470588	NA
1902	OAK	0.610294117647059	League Champion
1902	PHI	0.408759124087591	NA
1902	PIT	0.741007194244604	League Champion
1902	BAL	0.573529411764706	NA
1902	STL	0.417910447761194	NA
1902	MIN	0.448529411764706	NA
1903	BOS	0.659420289855073	World Series Champion
1903	LAD	0.514705882352941	NA
1903	ATL	0.420289855072464	NA
1903	CHW	0.437956204379562	NA
1903	CHC	0.594202898550725	NA
1903	CIN	0.532374100719424	NA
1903	CLE	0.55	NA
1903	DET	0.477941176470588	NA
1903	SFG	0.60431654676259	NA
1903	NYY	0.537313432835821	NA
1903	OAK	0.555555555555556	NA
1903	PHI	0.362962962962963	NA
1903	PIT	0.65	League Champion
1903	BAL	0.467625899280576	NA
1903	STL	0.313868613138686	NA
1903	MIN	0.313868613138686	NA
1904	BOS	0.616883116883117	League Champion
1904	LAD	0.366013071895425	NA
1904	ATL	0.359477124183007	NA
1904	CHW	0.577922077922078	NA
1904	CHC	0.607843137254902	NA
1904	CIN	0.57516339869281	NA
1904	CLE	0.56953642384106	NA
1904	DET	0.407894736842105	NA
1904	SFG	0.69281045751634	League Champion
1904	NYY	0.609271523178808	NA
1904	OAK	0.536423841059603	NA
1904	PHI	0.342105263157895	NA
1904	PIT	0.568627450980392	NA
1904	BAL	0.427631578947368	NA
1904	STL	0.487012987012987	NA
1904	MIN	0.251655629139073	NA
1905	BOS	0.513157894736842	NA
1905	LAD	0.315789473684211	NA
1905	ATL	0.331168831168831	NA
1905	CHW	0.605263157894737	NA
1905	CHC	0.601307189542484	NA
1905	CIN	0.516339869281046	NA
1905	CLE	0.493506493506494	NA
1905	DET	0.516339869281046	NA
1905	SFG	0.686274509803922	World Series Champion
1905	NYY	0.476510067114094	NA
1905	OAK	0.621621621621622	League Champion
1905	PHI	0.546052631578947	NA
1905	PIT	0.627450980392157	NA
1905	BAL	0.352941176470588	NA
1905	STL	0.376623376623377	NA
1905	MIN	0.423841059602649	NA
1906	BOS	0.318181818181818	NA
1906	LAD	0.434210526315789	NA
1906	ATL	0.324503311258278	NA
1906	CHW	0.615894039735099	World Series Champion
1906	CHC	0.763157894736842	League Champion
1906	CIN	0.423841059602649	NA
1906	CLE	0.581699346405229	NA
1906	DET	0.476510067114094	NA
1906	SFG	0.631578947368421	NA
1906	NYY	0.596026490066225	NA
1906	OAK	0.537931034482759	NA
1906	PHI	0.464052287581699	NA
1906	PIT	0.607843137254902	NA
1906	BAL	0.51006711409396	NA
1906	STL	0.346666666666667	NA
1906	MIN	0.366666666666667	NA
1907	BOS	0.395973154362416	NA
1907	LAD	0.439189189189189	NA
1907	ATL	0.391891891891892	NA
1907	CHW	0.576158940397351	NA
1907	CHC	0.703947368421053	World Series Champion
1907	CIN	0.431372549019608	NA
1907	CLE	0.559210526315789	NA
1907	DET	0.613333333333333	League Champion
1907	SFG	0.535947712418301	NA
1907	NYY	0.472972972972973	NA
1907	OAK	0.606896551724138	NA
1907	PHI	0.564625850340136	NA
1907	PIT	0.590909090909091	NA
1907	BAL	0.453947368421053	NA
1907	STL	0.339869281045752	NA
1907	MIN	0.324503311258278	NA
1908	BOS	0.487012987012987	NA
1908	LAD	0.344155844155844	NA
1908	ATL	0.409090909090909	NA
1908	CHW	0.578947368421053	NA
1908	CHC	0.642857142857143	World Series Champion
1908	CIN	0.474025974025974	NA
1908	CLE	0.584415584415584	NA
1908	DET	0.588235294117647	League Champion
1908	SFG	0.636363636363636	NA
1908	NYY	0.331168831168831	NA
1908	OAK	0.444444444444444	NA
1908	PHI	0.538961038961039	NA
1908	PIT	0.636363636363636	NA
1908	BAL	0.546052631578947	NA
1908	STL	0.318181818181818	NA
1908	MIN	0.440789473684211	NA
1909	BOS	0.582781456953642	NA
1909	LAD	0.359477124183007	NA
1909	ATL	0.294117647058824	NA
1909	CHW	0.513157894736842	NA
1909	CHC	0.679738562091503	NA
1909	CIN	0.503267973856209	NA
1909	CLE	0.464052287581699	NA
1909	DET	0.644736842105263	League Champion
1909	SFG	0.601307189542484	NA
1909	NYY	0.490066225165563	NA
1909	OAK	0.620915032679739	NA
1909	PHI	0.483660130718954	NA
1909	PIT	0.723684210526316	World Series Champion
1909	BAL	0.406666666666667	NA
1909	STL	0.355263157894737	NA
1909	MIN	0.276315789473684	NA
1910	BOS	0.529411764705882	NA
1910	LAD	0.415584415584416	NA
1910	ATL	0.34640522875817	NA
1910	CHW	0.444444444444444	NA
1910	CHC	0.675324675324675	League Champion
1910	CIN	0.487012987012987	NA
1910	CLE	0.467105263157895	NA
1910	DET	0.558441558441558	NA
1910	SFG	0.590909090909091	NA
1910	NYY	0.582781456953642	NA
1910	OAK	0.68	World Series Champion
1910	PHI	0.509803921568627	NA
1910	PIT	0.562091503267974	NA
1910	BAL	0.305194805194805	NA
1910	STL	0.411764705882353	NA
1910	MIN	0.437086092715232	NA
1911	BOS	0.509803921568627	NA
1911	LAD	0.426666666666667	NA
1911	ATL	0.291390728476821	NA
1911	CHW	0.509933774834437	NA
1911	CHC	0.597402597402597	NA
1911	CIN	0.457516339869281	NA
1911	CLE	0.522875816993464	NA
1911	DET	0.577922077922078	NA
1911	SFG	0.647058823529412	League Champion
1911	NYY	0.5	NA
1911	OAK	0.66887417218543	World Series Champion
1911	PHI	0.519736842105263	NA
1911	PIT	0.551948051948052	NA
1911	BAL	0.296052631578947	NA
1911	STL	0.503355704697987	NA
1911	MIN	0.415584415584416	NA
1912	BOS	0.690789473684211	World Series Champion
1912	LAD	0.379084967320261	NA
1912	ATL	0.339869281045752	NA
1912	CHW	0.506493506493506	NA
1912	CHC	0.606666666666667	NA
1912	CIN	0.490196078431373	NA
1912	CLE	0.490196078431373	NA
1912	DET	0.450980392156863	NA
1912	SFG	0.682119205298013	League Champion
1912	NYY	0.328947368421053	NA
1912	OAK	0.592105263157895	NA
1912	PHI	0.480263157894737	NA
1912	PIT	0.615894039735099	NA
1912	BAL	0.344155844155844	NA
1912	STL	0.411764705882353	NA
1912	MIN	0.598684210526316	NA
1913	BOS	0.526666666666667	NA
1913	LAD	0.436241610738255	NA
1913	ATL	0.456953642384106	NA
1913	CHW	0.513157894736842	NA
1913	CHC	0.57516339869281	NA
1913	CIN	0.418300653594771	NA
1913	CLE	0.565789473684211	NA
1913	DET	0.431372549019608	NA
1913	SFG	0.664473684210526	League Champion
1913	NYY	0.377483443708609	NA
1913	OAK	0.627450980392157	World Series Champion
1913	PHI	0.582781456953642	NA
1913	PIT	0.523489932885906	NA
1913	BAL	0.372549019607843	NA
1913	STL	0.34	NA
1913	MIN	0.584415584415584	NA
1914	BOS	0.594771241830065	NA
1914	LAD	0.487012987012987	NA
1914	ATL	0.61437908496732	World Series Champion
1914	CHW	0.454545454545455	NA
1914	CHC	0.506493506493506	NA
1914	CIN	0.38961038961039	NA
1914	CLE	0.333333333333333	NA
1914	DET	0.522875816993464	NA
1914	SFG	0.545454545454545	NA
1914	NYY	0.454545454545455	NA
1914	OAK	0.651315789473684	League Champion
1914	PHI	0.480519480519481	NA
1914	PIT	0.448051948051948	NA
1914	BAL	0.464052287581699	NA
1914	STL	0.529411764705882	NA
1914	MIN	0.525974025974026	NA
1915	BOS	0.66887417218543	World Series Champion
1915	LAD	0.526315789473684	NA
1915	ATL	0.546052631578947	NA
1915	CHW	0.603896103896104	NA
1915	CHC	0.477124183006536	NA
1915	CIN	0.461038961038961	NA
1915	CLE	0.375	NA
1915	DET	0.649350649350649	NA
1915	SFG	0.453947368421053	NA
1915	NYY	0.453947368421053	NA
1915	OAK	0.282894736842105	NA
1915	PHI	0.592105263157895	League Champion
1915	PIT	0.474025974025974	NA
1915	BAL	0.409090909090909	NA
1915	STL	0.470588235294118	NA
1915	MIN	0.555555555555556	NA
1916	BOS	0.590909090909091	World Series Champion
1916	LAD	0.61038961038961	League Champion
1916	ATL	0.585526315789474	NA
1916	CHW	0.577922077922078	NA
1916	CHC	0.437908496732026	NA
1916	CIN	0.392156862745098	NA
1916	CLE	0.5	NA
1916	DET	0.564935064935065	NA
1916	SFG	0.565789473684211	NA
1916	NYY	0.519480519480519	NA
1916	OAK	0.235294117647059	NA
1916	PHI	0.594771241830065	NA
1916	PIT	0.422077922077922	NA
1916	BAL	0.512987012987013	NA
1916	STL	0.392156862745098	NA
1916	MIN	0.496732026143791	NA
1917	BOS	0.592105263157895	NA
1917	LAD	0.463576158940397	NA
1917	ATL	0.470588235294118	NA
1917	CHW	0.649350649350649	World Series Champion
1917	CHC	0.480519480519481	NA
1917	CIN	0.506493506493506	NA
1917	CLE	0.571428571428571	NA
1917	DET	0.509803921568627	NA
1917	SFG	0.636363636363636	League Champion
1917	NYY	0.464052287581699	NA
1917	OAK	0.359477124183007	NA
1917	PHI	0.572368421052632	NA
1917	PIT	0.331168831168831	NA
1917	BAL	0.37012987012987	NA
1917	STL	0.539473684210526	NA
1917	MIN	0.483660130718954	NA
1918	BOS	0.595238095238095	World Series Champion
1918	LAD	0.452380952380952	NA
1918	ATL	0.42741935483871	NA
1918	CHW	0.459677419354839	NA
1918	CHC	0.651162790697674	League Champion
1918	CIN	0.53125	NA
1918	CLE	0.574803149606299	NA
1918	DET	0.436507936507937	NA
1918	SFG	0.57258064516129	NA
1918	NYY	0.48780487804878	NA
1918	OAK	0.40625	NA
1918	PHI	0.447154471544715	NA
1918	PIT	0.52	NA
1918	BAL	0.475409836065574	NA
1918	STL	0.395348837209302	NA
1918	MIN	0.5625	NA
1919	BOS	0.481751824817518	NA
1919	LAD	0.492857142857143	NA
1919	ATL	0.410071942446043	NA
1919	CHW	0.628571428571429	League Champion
1919	CHC	0.535714285714286	NA
1919	CIN	0.685714285714286	World Series Champion
1919	CLE	0.60431654676259	NA
1919	DET	0.571428571428571	NA
1919	SFG	0.621428571428571	NA
1919	NYY	0.575539568345324	NA
1919	OAK	0.257142857142857	NA
1919	PHI	0.343065693430657	NA
1919	PIT	0.510791366906475	NA
1919	BAL	0.482014388489209	NA
1919	STL	0.394160583941606	NA
1919	MIN	0.4	NA
1920	BOS	0.470588235294118	NA
1920	LAD	0.603896103896104	League Champion
1920	ATL	0.407894736842105	NA
1920	CHW	0.623376623376623	NA
1920	CHC	0.487012987012987	NA
1920	CIN	0.535947712418301	NA
1920	CLE	0.636363636363636	World Series Champion
1920	DET	0.396103896103896	NA
1920	SFG	0.558441558441558	NA
1920	NYY	0.616883116883117	NA
1920	OAK	0.311688311688312	NA
1920	PHI	0.405228758169935	NA
1920	PIT	0.512987012987013	NA
1920	BAL	0.496732026143791	NA
1920	STL	0.487012987012987	NA
1920	MIN	0.447368421052632	NA
1921	BOS	0.487012987012987	NA
1921	LAD	0.506578947368421	NA
1921	ATL	0.516339869281046	NA
1921	CHW	0.402597402597403	NA
1921	CHC	0.418300653594771	NA
1921	CIN	0.457516339869281	NA
1921	CLE	0.61038961038961	NA
1921	DET	0.464052287581699	NA
1921	SFG	0.61437908496732	World Series Champion
1921	NYY	0.640522875816993	League Champion
1921	OAK	0.34640522875817	NA
1921	PHI	0.331168831168831	NA
1921	PIT	0.588235294117647	NA
1921	BAL	0.525974025974026	NA
1921	STL	0.568627450980392	NA
1921	MIN	0.522875816993464	NA
1922	BOS	0.396103896103896	NA
1922	LAD	0.493506493506494	NA
1922	ATL	0.34640522875817	NA
1922	CHW	0.5	NA
1922	CHC	0.519480519480519	NA
1922	CIN	0.558441558441558	NA
1922	CLE	0.506493506493506	NA
1922	DET	0.512987012987013	NA
1922	SFG	0.603896103896104	World Series Champion
1922	NYY	0.61038961038961	League Champion
1922	OAK	0.422077922077922	NA
1922	PHI	0.372549019607843	NA
1922	PIT	0.551948051948052	NA
1922	BAL	0.603896103896104	NA
1922	STL	0.551948051948052	NA
1922	MIN	0.448051948051948	NA
1923	BOS	0.401315789473684	NA
1923	LAD	0.493506493506494	NA
1923	ATL	0.350649350649351	NA
1923	CHW	0.448051948051948	NA
1923	CHC	0.538961038961039	NA
1923	CIN	0.590909090909091	NA
1923	CLE	0.535947712418301	NA
1923	DET	0.538961038961039	NA
1923	SFG	0.620915032679739	League Champion
1923	NYY	0.644736842105263	World Series Champion
1923	OAK	0.453947368421053	NA
1923	PHI	0.324675324675325	NA
1923	PIT	0.564935064935065	NA
1923	BAL	0.486842105263158	NA
1923	STL	0.516339869281046	NA
1923	MIN	0.490196078431373	NA
1924	BOS	0.435064935064935	NA
1924	LAD	0.597402597402597	NA
1924	ATL	0.34640522875817	NA
1924	CHW	0.431372549019608	NA
1924	CHC	0.529411764705882	NA
1924	CIN	0.542483660130719	NA
1924	CLE	0.437908496732026	NA
1924	DET	0.558441558441558	NA
1924	SFG	0.607843137254902	League Champion
1924	NYY	0.585526315789474	NA
1924	OAK	0.467105263157895	NA
1924	PHI	0.364238410596026	NA
1924	PIT	0.588235294117647	NA
1924	BAL	0.486842105263158	NA
1924	STL	0.422077922077922	NA
1924	MIN	0.597402597402597	World Series Champion
1925	BOS	0.309210526315789	NA
1925	LAD	0.444444444444444	NA
1925	ATL	0.457516339869281	NA
1925	CHW	0.512987012987013	NA
1925	CHC	0.441558441558442	NA
1925	CIN	0.522875816993464	NA
1925	CLE	0.454545454545455	NA
1925	DET	0.525974025974026	NA
1925	SFG	0.565789473684211	NA
1925	NYY	0.448051948051948	NA
1925	OAK	0.578947368421053	NA
1925	PHI	0.444444444444444	NA
1925	PIT	0.620915032679739	World Series Champion
1925	BAL	0.535947712418301	NA
1925	STL	0.503267973856209	NA
1925	MIN	0.635761589403974	League Champion
1926	BOS	0.300653594771242	NA
1926	LAD	0.464052287581699	NA
1926	ATL	0.434210526315789	NA
1926	CHW	0.529411764705882	NA
1926	CHC	0.532467532467532	NA
1926	CIN	0.564935064935065	NA
1926	CLE	0.571428571428571	NA
1926	DET	0.512987012987013	NA
1926	SFG	0.490066225165563	NA
1926	NYY	0.590909090909091	League Champion
1926	OAK	0.553333333333333	NA
1926	PHI	0.384105960264901	NA
1926	PIT	0.549019607843137	NA
1926	BAL	0.402597402597403	NA
1926	STL	0.577922077922078	World Series Champion
1926	MIN	0.54	NA
1927	BOS	0.331168831168831	NA
1927	LAD	0.42483660130719	NA
1927	ATL	0.38961038961039	NA
1927	CHW	0.457516339869281	NA
1927	CHC	0.555555555555556	NA
1927	CIN	0.490196078431373	NA
1927	CLE	0.431372549019608	NA
1927	DET	0.535947712418301	NA
1927	SFG	0.597402597402597	NA
1927	NYY	0.714285714285714	World Series Champion
1927	OAK	0.590909090909091	NA
1927	PHI	0.331168831168831	NA
1927	PIT	0.61038961038961	League Champion
1927	BAL	0.38562091503268	NA
1927	STL	0.601307189542484	NA
1927	MIN	0.551948051948052	NA
1928	BOS	0.372549019607843	NA
1928	LAD	0.503267973856209	NA
1928	ATL	0.326797385620915	NA
1928	CHW	0.467532467532468	NA
1928	CHC	0.590909090909091	NA
1928	CIN	0.513157894736842	NA
1928	CLE	0.402597402597403	NA
1928	DET	0.441558441558442	NA
1928	SFG	0.603896103896104	NA
1928	NYY	0.655844155844156	World Series Champion
1928	OAK	0.640522875816993	NA
1928	PHI	0.282894736842105	NA
1928	PIT	0.559210526315789	NA
1928	BAL	0.532467532467532	NA
1928	STL	0.616883116883117	League Champion
1928	MIN	0.487012987012987	NA
1929	BOS	0.376623376623377	NA
1929	LAD	0.457516339869281	NA
1929	ATL	0.363636363636364	NA
1929	CHW	0.388157894736842	NA
1929	CHC	0.644736842105263	League Champion
1929	CIN	0.428571428571429	NA
1929	CLE	0.532894736842105	NA
1929	DET	0.454545454545455	NA
1929	SFG	0.556291390728477	NA
1929	NYY	0.571428571428571	NA
1929	OAK	0.693333333333333	World Series Champion
1929	PHI	0.464052287581699	NA
1929	PIT	0.57516339869281	NA
1929	BAL	0.519736842105263	NA
1929	STL	0.513157894736842	NA
1929	MIN	0.467105263157895	NA
1930	BOS	0.337662337662338	NA
1930	LAD	0.558441558441558	NA
1930	ATL	0.454545454545455	NA
1930	CHW	0.402597402597403	NA
1930	CHC	0.584415584415584	NA
1930	CIN	0.383116883116883	NA
1930	CLE	0.525974025974026	NA
1930	DET	0.487012987012987	NA
1930	SFG	0.564935064935065	NA
1930	NYY	0.558441558441558	NA
1930	OAK	0.662337662337662	World Series Champion
1930	PHI	0.337662337662338	NA
1930	PIT	0.519480519480519	NA
1930	BAL	0.415584415584416	NA
1930	STL	0.597402597402597	League Champion
1930	MIN	0.61038961038961	NA
1931	BOS	0.407894736842105	NA
1931	LAD	0.519736842105263	NA
1931	ATL	0.415584415584416	NA
1931	CHW	0.366013071895425	NA
1931	CHC	0.545454545454545	NA
1931	CIN	0.376623376623377	NA
1931	CLE	0.506493506493506	NA
1931	DET	0.396103896103896	NA
1931	SFG	0.572368421052632	NA
1931	NYY	0.61437908496732	NA
1931	OAK	0.703947368421053	League Champion
1931	PHI	0.428571428571429	NA
1931	PIT	0.487012987012987	NA
1931	BAL	0.409090909090909	NA
1931	STL	0.655844155844156	World Series Champion
1931	MIN	0.597402597402597	NA
1932	BOS	0.279220779220779	NA
1932	LAD	0.525974025974026	NA
1932	ATL	0.5	NA
1932	CHW	0.324503311258278	NA
1932	CHC	0.584415584415584	League Champion
1932	CIN	0.38961038961039	NA
1932	CLE	0.572368421052632	NA
1932	DET	0.503311258278146	NA
1932	SFG	0.467532467532468	NA
1932	NYY	0.694805194805195	World Series Champion
1932	OAK	0.61038961038961	NA
1932	PHI	0.506493506493506	NA
1932	PIT	0.558441558441558	NA
1932	BAL	0.409090909090909	NA
1932	STL	0.467532467532468	NA
1932	MIN	0.603896103896104	NA
1933	BOS	0.422818791946309	NA
1933	LAD	0.42483660130719	NA
1933	ATL	0.538961038961039	NA
1933	CHW	0.446666666666667	NA
1933	CHC	0.558441558441558	NA
1933	CIN	0.381578947368421	NA
1933	CLE	0.496688741721854	NA
1933	DET	0.487012987012987	NA
1933	SFG	0.598684210526316	World Series Champion
1933	NYY	0.606666666666667	NA
1933	OAK	0.52317880794702	NA
1933	PHI	0.394736842105263	NA
1933	PIT	0.564935064935065	NA
1933	BAL	0.364238410596026	NA
1933	STL	0.535947712418301	NA
1933	MIN	0.651315789473684	League Champion
1934	BOS	0.5	NA
1934	LAD	0.467105263157895	NA
1934	ATL	0.516556291390728	NA
1934	CHW	0.348684210526316	NA
1934	CHC	0.56953642384106	NA
1934	CIN	0.344370860927152	NA
1934	CLE	0.551948051948052	NA
1934	DET	0.655844155844156	League Champion
1934	SFG	0.607843137254902	NA
1934	NYY	0.61038961038961	NA
1934	OAK	0.453333333333333	NA
1934	PHI	0.375838926174497	NA
1934	PIT	0.493333333333333	NA
1934	BAL	0.440789473684211	NA
1934	STL	0.620915032679739	World Series Champion
1934	MIN	0.434210526315789	NA
1935	BOS	0.509803921568627	NA
1935	LAD	0.457516339869281	NA
1935	ATL	0.248366013071895	NA
1935	CHW	0.486842105263158	NA
1935	CHC	0.649350649350649	League Champion
1935	CIN	0.444444444444444	NA
1935	CLE	0.535947712418301	NA
1935	DET	0.615894039735099	World Series Champion
1935	SFG	0.594771241830065	NA
1935	NYY	0.597315436241611	NA
1935	OAK	0.389261744966443	NA
1935	PHI	0.418300653594771	NA
1935	PIT	0.562091503267974	NA
1935	BAL	0.427631578947368	NA
1935	STL	0.623376623376623	NA
1935	MIN	0.437908496732026	NA
1936	BOS	0.480519480519481	NA
1936	LAD	0.435064935064935	NA
1936	ATL	0.461038961038961	NA
1936	CHW	0.536423841059603	NA
1936	CHC	0.564935064935065	NA
1936	CIN	0.480519480519481	NA
1936	CLE	0.519480519480519	NA
1936	DET	0.538961038961039	NA
1936	SFG	0.597402597402597	League Champion
1936	NYY	0.666666666666667	World Series Champion
1936	OAK	0.34640522875817	NA
1936	PHI	0.350649350649351	NA
1936	PIT	0.545454545454545	NA
1936	BAL	0.375	NA
1936	STL	0.564935064935065	NA
1936	MIN	0.535947712418301	NA
1937	BOS	0.526315789473684	NA
1937	LAD	0.405228758169935	NA
1937	ATL	0.519736842105263	NA
1937	CHW	0.558441558441558	NA
1937	CHC	0.603896103896104	NA
1937	CIN	0.363636363636364	NA
1937	CLE	0.538961038961039	NA
1937	DET	0.577922077922078	NA
1937	SFG	0.625	League Champion
1937	NYY	0.662337662337662	World Series Champion
1937	OAK	0.357615894039735	NA
1937	PHI	0.398692810457516	NA
1937	PIT	0.558441558441558	NA
1937	BAL	0.298701298701299	NA
1937	STL	0.525974025974026	NA
1937	MIN	0.477124183006536	NA
1938	BOS	0.590604026845638	NA
1938	LAD	0.463087248322148	NA
1938	ATL	0.506578947368421	NA
1938	CHW	0.439189189189189	NA
1938	CHC	0.585526315789474	League Champion
1938	CIN	0.546666666666667	NA
1938	CLE	0.565789473684211	NA
1938	DET	0.545454545454545	NA
1938	SFG	0.553333333333333	NA
1938	NYY	0.651315789473684	World Series Champion
1938	OAK	0.348684210526316	NA
1938	PHI	0.3	NA
1938	PIT	0.573333333333333	NA
1938	BAL	0.361842105263158	NA
1938	STL	0.470198675496689	NA
1938	MIN	0.496688741721854	NA
1939	BOS	0.589403973509934	NA
